0.613870 0 2 10000.000000
1.012432 0 3 50000.000000
1.384267 0 0 10000.000000
1.873894 0 1 50000.000000
4.755789 0 1 2000000.000000
6.257680 0 0 1000000.000000
6.842784 0 3 1000000.000000
9.110573 0 0 80000.000000
9.466759 0 2 80000.000000
9.639977 0 0 50000.000000
10.207132 0 3 20000.000000
15.141001 0 3 10000.000000
19.163619 0 3 200000.000000
22.416588 0 0 20000.000000
24.659180 0 3 1000000.000000
24.824988 0 0 2000000.000000
26.031612 0 2 5000000.000000
26.273704 0 3 2000000.000000
27.275028 0 1 30000.000000
27.831992 0 1 2000000.000000
28.035816 0 3 50000.000000
28.723138 0 3 5000000.000000
29.401606 0 2 30000000.000000
29.526262 0 1 50000.000000
30.379160 0 2 5000000.000000
31.144566 0 2 200000.000000
33.071481 0 2 10000.000000
33.909693 0 0 1000000.000000
34.936219 0 1 5000000.000000
35.643306 0 2 10000.000000
36.037899 0 1 5000000.000000
36.156376 0 1 5000000.000000
36.892710 0 3 10000.000000
37.176640 0 2 1000000.000000
40.748626 0 1 2000000.000000
41.089680 0 3 30000.000000
41.093233 0 1 5000000.000000
41.793486 0 0 200000.000000
43.191859 0 1 80000.000000
43.323560 0 0 30000.000000
43.449430 0 3 10000.000000
46.605209 0 0 10000000.000000
46.870301 0 0 200000.000000
47.096113 0 3 30000.000000
48.583031 0 1 10000.000000
49.606584 0 1 200000.000000
50.052026 0 0 10000.000000
50.647372 0 1 200000.000000
57.143896 0 3 10000.000000
58.401301 0 0 5000000.000000
59.006592 0 3 1000000.000000
59.183285 0 1 5000000.000000
59.497253 0 1 30000.000000
59.614158 0 0 50000.000000
60.052675 0 3 50000.000000
60.238876 0 1 10000.000000
61.426791 0 3 80000.000000
61.755266 0 0 20000.000000
63.123654 0 2 20000.000000
63.811136 0 1 10000.000000
63.989440 0 0 2000000.000000
66.536792 0 1 10000.000000
67.049916 0 1 1000000.000000
68.113788 0 0 10000.000000
70.151061 0 2 80000.000000
71.103932 0 1 10000000.000000
72.152406 0 3 10000.000000
72.275574 0 2 1000000.000000
73.245185 0 0 2000000.000000
73.415728 0 2 200000.000000
73.575821 0 3 1000000.000000
76.217993 0 1 1000000.000000
76.692941 0 1 30000.000000
77.231926 0 2 2000000.000000
78.727644 0 0 2000000.000000
79.081105 0 2 1000000.000000
80.000728 0 3 10000.000000
80.114154 0 2 80000.000000
80.341840 0 1 30000000.000000
81.603714 0 1 10000000.000000
82.847306 0 3 20000.000000
85.651318 0 2 10000.000000
86.260208 0 0 20000.000000
86.269716 0 3 20000.000000
89.233938 0 3 2000000.000000
89.246327 0 3 10000.000000
89.331454 0 1 10000.000000
90.896166 0 0 80000.000000
92.066256 0 2 30000000.000000
92.969736 0 1 2000000.000000
94.742094 0 3 10000.000000
95.230156 0 0 5000000.000000
97.383590 0 2 30000.000000
97.623450 0 2 80000.000000
99.262420 0 0 30000000.000000
99.914028 0 3 20000.000000
100.072132 0 1 30000.000000
100.662052 0 2 200000.000000
100.938584 0 2 10000.000000
101.948326 0 2 50000.000000
102.133222 0 2 10000.000000
102.748811 0 3 1000000.000000
102.840319 0 3 10000.000000
102.900670 0 1 50000.000000
102.905223 0 2 10000000.000000
104.023849 0 0 50000.000000
104.093009 0 1 10000.000000
104.569090 0 3 5000000.000000
104.608684 0 2 200000.000000
106.281515 0 3 10000.000000
107.102913 0 1 30000.000000
107.561530 0 2 2000000.000000
108.856404 0 0 1000000.000000
109.106475 0 1 10000000.000000
109.400642 0 1 200000.000000
110.096806 0 3 80000.000000
110.396857 0 1 30000.000000
110.829279 0 3 2000000.000000
111.324029 0 1 2000000.000000
112.769241 0 2 10000.000000
112.862094 0 3 2000000.000000
114.022773 0 1 5000000.000000
114.049321 0 3 200000.000000
117.134027 0 0 50000.000000
118.282488 0 3 30000000.000000
118.567837 0 0 1000000.000000
119.460387 0 2 5000000.000000
121.278202 0 3 2000000.000000
121.535367 0 3 30000.000000
122.680576 0 0 30000.000000
122.979619 0 0 80000.000000
123.234380 0 1 80000.000000
123.333095 0 1 2000000.000000
