0.386272 0 6 10000.000000
0.589261 0 19 30000.000000
0.739760 0 12 10000.000000
1.175476 0 2 10000.000000
1.279546 0 2 5000000.000000
1.441054 0 7 2000000.000000
1.648321 0 6 1000000.000000
1.875096 0 1 10000.000000
2.104442 0 16 5000000.000000
2.308598 0 9 80000.000000
2.620937 0 14 2000000.000000
2.636269 0 6 5000000.000000
3.013639 0 4 2000000.000000
3.083558 0 6 30000.000000
3.766604 0 26 2000000.000000
4.742303 0 19 80000.000000
4.933759 0 5 10000.000000
4.989198 0 1 2000000.000000
5.049944 0 13 10000000.000000
5.105832 0 18 200000.000000
5.428195 0 16 5000000.000000
5.651306 0 10 2000000.000000
5.906666 0 4 10000000.000000
5.911472 0 25 10000.000000
6.681386 0 1 30000.000000
7.101914 0 15 1000000.000000
7.617968 0 7 5000000.000000
7.748842 0 10 2000000.000000
7.912517 0 22 50000.000000
8.201227 0 26 80000.000000
8.224181 0 8 2000000.000000
8.489380 0 5 10000000.000000
8.623194 0 8 30000.000000
8.713776 0 25 50000.000000
9.405305 0 14 200000.000000
9.798797 0 15 30000000.000000
10.063272 0 15 1000000.000000
10.866614 0 15 80000.000000
11.124862 0 4 80000.000000
11.286573 0 2 80000.000000
11.301224 0 10 30000.000000
11.481969 0 22 2000000.000000
11.496576 0 0 2000000.000000
11.502590 0 18 50000.000000
11.878270 0 26 20000.000000
12.001660 0 6 30000.000000
12.341164 0 14 5000000.000000
12.893633 0 0 30000.000000
12.907329 0 6 5000000.000000
13.136921 0 10 80000.000000
13.649731 0 15 10000.000000
13.714163 0 24 80000.000000
13.774970 0 2 20000.000000
13.971091 0 0 50000.000000
14.114954 0 16 30000000.000000
14.489726 0 1 10000000.000000
14.643759 0 24 10000000.000000
14.659526 0 22 50000.000000
15.120642 0 6 5000000.000000
15.140096 0 9 50000.000000
15.369430 0 9 200000.000000
15.395951 0 3 200000.000000
15.636334 0 15 1000000.000000
16.244615 0 23 1000000.000000
16.307614 0 1 10000.000000
17.100741 0 15 200000.000000
17.609277 0 21 10000.000000
17.724163 0 24 30000.000000
18.222919 0 3 50000.000000
18.244925 0 8 80000.000000
18.251374 0 5 80000.000000
18.300934 0 13 1000000.000000
